invoice_no,customer_id,country,invoice_date,invoice_month,total_quantity,order_revenue,unique_products
548621,16960,United Kingdom,2011-04-01 11:54:00,2011-04,95,201.53,45
548622,13636,United Kingdom,2011-04-01 12:09:00,2011-04,153,249.60000000000002,16
548623,13841,United Kingdom,2011-04-01 12:10:00,2011-04,100,85.0,1
548627,16333,United Kingdom,2011-04-01 12:19:00,2011-04,3080,1445.6000000000001,5
548629,16333,United Kingdom,2011-04-01 12:21:00,2011-04,192,355.20000000000005,1
548630,16333,United Kingdom,2011-04-01 12:22:00,2011-04,192,355.20000000000005,1
548631,13184,United Kingdom,2011-04-01 12:24:00,2011-04,77,117.4,13
548632,17701,United Kingdom,2011-04-01 12:25:00,2011-04,109,417.95,24
548633,16333,United Kingdom,2011-04-01 12:25:00,2011-04,864,915.84,1
548634,12877,United Kingdom,2011-04-01 12:26:00,2011-04,34,87.10000000000001,5
548635,16333,United Kingdom,2011-04-01 12:27:00,2011-04,1432,538.72,2
548636,15601,United Kingdom,2011-04-01 12:29:00,2011-04,215,266.85,21
548640,17580,United Kingdom,2011-04-01 12:41:00,2011-04,6,47.7,1
548641,16333,United Kingdom,2011-04-01 12:56:00,2011-04,312,577.2,1
548642,17287,United Kingdom,2011-04-01 13:00:00,2011-04,120,145.24,15
548643,14680,United Kingdom,2011-04-01 13:01:00,2011-04,100,72.0,1
548644,15291,United Kingdom,2011-04-01 13:02:00,2011-04,288,396.0,2
548645,17457,United Kingdom,2011-04-01 13:04:00,2011-04,114,313.38,2
548648,12949,United Kingdom,2011-04-01 13:20:00,2011-04,909,1534.3,75
548649,18179,United Kingdom,2011-04-01 13:21:00,2011-04,100,210.0,1
548650,14852,United Kingdom,2011-04-01 13:22:00,2011-04,368,490.4,24
548651,14970,United Kingdom,2011-04-01 13:33:00,2011-04,65,444.75,7
548652,16928,United Kingdom,2011-04-01 13:34:00,2011-04,108,135.0,5
548654,12569,Germany,2011-04-01 13:47:00,2011-04,115,348.68,10
548655,15605,United Kingdom,2011-04-01 13:47:00,2011-04,130,312.58,20
548656,12748,United Kingdom,2011-04-01 14:05:00,2011-04,6,16.7,6
548657,12748,United Kingdom,2011-04-01 14:07:00,2011-04,2,8.8,2
548658,15179,United Kingdom,2011-04-01 14:19:00,2011-04,40,102.0,1
548659,13418,United Kingdom,2011-04-01 14:19:00,2011-04,425,362.24,29
548660,13169,United Kingdom,2011-04-01 14:24:00,2011-04,96,505.2,6
548661,12415,Australia,2011-04-01 14:28:00,2011-04,1,350.0,1
548664,14911,EIRE,2011-04-01 14:45:00,2011-04,713,1407.19,67
548665,14854,United Kingdom,2011-04-01 14:53:00,2011-04,100,193.08,7
548666,13124,United Kingdom,2011-04-01 14:58:00,2011-04,693,1317.8,79
548668,16162,United Kingdom,2011-04-01 15:03:00,2011-04,4,37.4,2
548669,15691,United Kingdom,2011-04-01 15:13:00,2011-04,72,136.8,2
548670,15356,United Kingdom,2011-04-01 15:37:00,2011-04,122,212.13,54
548673,13767,United Kingdom,2011-04-01 16:18:00,2011-04,128,291.44,11
548686,15856,United Kingdom,2011-04-01 16:49:00,2011-04,553,785.5,24
548687,14195,United Kingdom,2011-04-01 16:50:00,2011-04,736,828.4,5
548696,17243,United Kingdom,2011-04-03 10:10:00,2011-04,48,142.5,7
548697,15482,United Kingdom,2011-04-03 10:49:00,2011-04,184,713.8,6
548698,18109,United Kingdom,2011-04-03 10:55:00,2011-04,86,259.6,29
548700,13623,United Kingdom,2011-04-03 11:11:00,2011-04,19,146.99,10
548701,17629,United Kingdom,2011-04-03 11:36:00,2011-04,219,266.36,35
548702,17085,United Kingdom,2011-04-03 11:36:00,2011-04,151,244.5,27
548703,16010,United Kingdom,2011-04-03 11:37:00,2011-04,103,178.65,36
548704,17381,United Kingdom,2011-04-03 11:45:00,2011-04,1897,937.7099999999999,7
548705,17381,United Kingdom,2011-04-03 11:47:00,2011-04,444,189.12,3
548706,13408,United Kingdom,2011-04-03 11:51:00,2011-04,106,231.3,4
548707,13781,United Kingdom,2011-04-03 12:08:00,2011-04,30,127.84,17
548708,13269,United Kingdom,2011-04-03 12:41:00,2011-04,515,704.6,93
548709,17744,United Kingdom,2011-04-03 12:46:00,2011-04,364,280.56,12
548710,16678,United Kingdom,2011-04-03 13:24:00,2011-04,188,282.6,17
548711,18116,United Kingdom,2011-04-03 14:24:00,2011-04,113,201.01,88
548712,17050,United Kingdom,2011-04-03 14:42:00,2011-04,367,687.13,66
548714,17337,United Kingdom,2011-04-03 15:07:00,2011-04,264,467.3,150
548715,17758,United Kingdom,2011-04-03 15:22:00,2011-04,407,583.79,65
548716,14023,United Kingdom,2011-04-03 15:50:00,2011-04,162,273.14,16
548718,14156,EIRE,2011-04-04 08:50:00,2011-04,1162,2183.82,14
548725,12678,France,2011-04-04 09:08:00,2011-04,1,134.0,1
548726,13767,United Kingdom,2011-04-04 09:38:00,2011-04,146,367.74,12
548728,13198,United Kingdom,2011-04-04 09:55:00,2011-04,835,903.01,67
548730,17669,United Kingdom,2011-04-04 10:11:00,2011-04,234,475.5,7
548732,16142,United Kingdom,2011-04-04 10:16:00,2011-04,422,535.34,37
548733,17648,United Kingdom,2011-04-04 10:29:00,2011-04,169,583.87,36
548734,13059,United Kingdom,2011-04-04 10:40:00,2011-04,35,183.4,8
548735,15039,United Kingdom,2011-04-04 10:52:00,2011-04,181,435.56,33
548736,13984,United Kingdom,2011-04-04 11:01:00,2011-04,408,432.48,1
548737,12682,France,2011-04-04 11:18:00,2011-04,297,585.55,27
548739,15493,United Kingdom,2011-04-04 11:28:00,2011-04,106,412.49,52
548740,13319,United Kingdom,2011-04-04 11:34:00,2011-04,216,599.84,27
548741,16224,United Kingdom,2011-04-04 12:00:00,2011-04,79,167.47,14
548742,14688,United Kingdom,2011-04-04 12:00:00,2011-04,266,375.16,26
548743,14895,United Kingdom,2011-04-04 12:05:00,2011-04,181,500.35,18
548744,17725,United Kingdom,2011-04-04 12:07:00,2011-04,159,313.28999999999996,15
548745,12471,Germany,2011-04-04 12:10:00,2011-04,350,624.29,27
548746,12471,Germany,2011-04-04 12:11:00,2011-04,40,50.0,1
548747,15223,United Kingdom,2011-04-04 12:17:00,2011-04,115,300.85,12
548749,13004,United Kingdom,2011-04-04 12:29:00,2011-04,448,451.78,31
548757,17419,United Kingdom,2011-04-04 12:31:00,2011-04,144,357.5,18
548768,17886,United Kingdom,2011-04-04 12:34:00,2011-04,93,223.19,15
548780,13294,United Kingdom,2011-04-04 12:37:00,2011-04,317,483.65,32
548792,14711,United Kingdom,2011-04-04 12:42:00,2011-04,126,215.01,37
548796,15752,United Kingdom,2011-04-04 12:42:00,2011-04,340,403.78000000000003,53
548801,15289,United Kingdom,2011-04-04 12:44:00,2011-04,333,375.45,19
548806,13098,United Kingdom,2011-04-04 12:52:00,2011-04,168,357.7,8
548807,16422,United Kingdom,2011-04-04 12:54:00,2011-04,1648,2298.0,18
548808,17774,United Kingdom,2011-04-04 12:55:00,2011-04,123,375.0,40
548813,12744,Singapore,2011-04-04 13:03:00,2011-04,4,4037.77,1
548820,12744,Singapore,2011-04-04 13:04:00,2011-04,1,2053.07,1
548856,15311,United Kingdom,2011-04-04 13:26:00,2011-04,12,25.09,3
548858,14911,EIRE,2011-04-04 13:29:00,2011-04,77,264.3,15
548859,13668,United Kingdom,2011-04-04 13:32:00,2011-04,112,221.25,24
548860,13263,United Kingdom,2011-04-04 13:38:00,2011-04,255,406.82,65
548861,18185,United Kingdom,2011-04-04 13:42:00,2011-04,183,304.25,17
548862,17956,United Kingdom,2011-04-04 13:47:00,2011-04,1,12.75,1
548863,15311,United Kingdom,2011-04-04 13:57:00,2011-04,1050,1713.74,45
548864,15756,United Kingdom,2011-04-04 14:00:00,2011-04,45,123.59,39
548865,14747,United Kingdom,2011-04-04 14:09:00,2011-04,84,328.2,18
548867,14719,United Kingdom,2011-04-04 14:17:00,2011-04,188,223.46,40
548868,13015,United Kingdom,2011-04-04 14:28:00,2011-04,187,556.77,32
548869,17114,United Kingdom,2011-04-04 14:31:00,2011-04,20,130.2,16
548870,14606,United Kingdom,2011-04-04 14:41:00,2011-04,58,129.18,42
548871,14410,United Kingdom,2011-04-04 14:42:00,2011-04,76,91.47999999999999,6
548872,13015,United Kingdom,2011-04-04 14:42:00,2011-04,88,108.0,7
548873,12971,United Kingdom,2011-04-04 15:10:00,2011-04,92,214.2,3
548874,17716,United Kingdom,2011-04-04 15:18:00,2011-04,386,786.16,37
548892,18044,United Kingdom,2011-04-04 15:35:00,2011-04,27,124.15,7
548896,13767,United Kingdom,2011-04-04 16:21:00,2011-04,150,297.28000000000003,14
548898,17214,United Kingdom,2011-04-04 16:28:00,2011-04,63,160.57,21
548899,15838,United Kingdom,2011-04-04 16:31:00,2011-04,428,825.96,6
548900,17848,United Kingdom,2011-04-04 16:36:00,2011-04,141,174.45999999999998,13
548907,15521,United Kingdom,2011-04-05 08:25:00,2011-04,22,505.0,3
548909,12779,Poland,2011-04-05 08:43:00,2011-04,432,705.8399999999999,25
548910,17940,United Kingdom,2011-04-05 08:51:00,2011-04,1296,259.20000000000005,2
548911,12951,United Kingdom,2011-04-05 09:09:00,2011-04,55,155.19000000000003,9
548912,16586,United Kingdom,2011-04-05 09:32:00,2011-04,95,463.95,8
548913,12669,France,2011-04-05 09:45:00,2011-04,1,1136.3,1
548916,14849,United Kingdom,2011-04-05 10:07:00,2011-04,377,422.34000000000003,26
548917,16817,United Kingdom,2011-04-05 10:13:00,2011-04,70,215.9,12
548918,16105,United Kingdom,2011-04-05 10:13:00,2011-04,330,336.96,13
548919,13013,United Kingdom,2011-04-05 10:18:00,2011-04,355,649.32,31
548920,13018,United Kingdom,2011-04-05 10:19:00,2011-04,441,493.45,31
548940,15061,United Kingdom,2011-04-05 10:31:00,2011-04,96,81.6,1
548942,15938,United Kingdom,2011-04-05 10:40:00,2011-04,84,105.0,3
548952,15572,United Kingdom,2011-04-05 10:46:00,2011-04,207,430.13,50
548955,12348,Finland,2011-04-05 10:47:00,2011-04,269,367.0,5
548968,12744,Singapore,2011-04-05 10:58:00,2011-04,1384,2118.74,52
548969,14646,Netherlands,2011-04-05 11:01:00,2011-04,636,1129.1999999999998,9
548970,14646,Netherlands,2011-04-05 11:03:00,2011-04,700,1155.0,6
548971,16919,United Kingdom,2011-04-05 11:29:00,2011-04,90,184.84,25
548973,15674,United Kingdom,2011-04-05 11:44:00,2011-04,198,355.12,19
548974,15194,United Kingdom,2011-04-05 11:47:00,2011-04,145,335.07,16
548975,17596,United Kingdom,2011-04-05 11:47:00,2011-04,729,354.29,16
548978,15727,United Kingdom,2011-04-05 12:08:00,2011-04,393,784.45,46
548979,13798,United Kingdom,2011-04-05 12:12:00,2011-04,222,382.82,3
548981,15442,United Kingdom,2011-04-05 12:24:00,2011-04,120,594.0,2
548983,16906,United Kingdom,2011-04-05 12:30:00,2011-04,45,114.64,21
548984,14546,United Kingdom,2011-04-05 12:37:00,2011-04,357,561.29,96
548985,16422,United Kingdom,2011-04-05 12:46:00,2011-04,84,105.0,1
548987,14535,United Kingdom,2011-04-05 12:50:00,2011-04,462,853.97,92
548988,17618,United Kingdom,2011-04-05 13:07:00,2011-04,86,346.5,13
548990,16170,United Kingdom,2011-04-05 13:42:00,2011-04,202,316.02,16
548991,16915,United Kingdom,2011-04-05 13:48:00,2011-04,29,112.49,23
548992,13089,United Kingdom,2011-04-05 13:52:00,2011-04,250,838.0799999999999,32
548993,12753,Japan,2011-04-05 13:56:00,2011-04,1626,3599.38,32
549007,17470,United Kingdom,2011-04-05 14:38:00,2011-04,489,304.13,20
549012,16394,United Kingdom,2011-04-05 14:51:00,2011-04,403,306.89,24
549014,17841,United Kingdom,2011-04-05 15:00:00,2011-04,220,226.06,66
549015,15244,United Kingdom,2011-04-05 15:12:00,2011-04,240,297.94,15
549016,16696,United Kingdom,2011-04-05 15:20:00,2011-04,12,35.400000000000006,2
549017,15145,United Kingdom,2011-04-05 15:20:00,2011-04,251,422.23,26
549018,17492,United Kingdom,2011-04-05 15:21:00,2011-04,155,374.57,12
549020,13525,United Kingdom,2011-04-05 15:36:00,2011-04,208,282.88,2
549021,13468,United Kingdom,2011-04-05 16:13:00,2011-04,93,173.24,12
549022,12901,United Kingdom,2011-04-05 16:23:00,2011-04,12,83.4,1
549026,17409,United Kingdom,2011-04-05 16:42:00,2011-04,41,260.55,5
549027,17857,United Kingdom,2011-04-05 17:02:00,2011-04,1600,5424.0,4
549044,16161,United Kingdom,2011-04-06 09:11:00,2011-04,165,345.35,21
549046,15291,United Kingdom,2011-04-06 10:07:00,2011-04,72,303.4,5
549047,17783,United Kingdom,2011-04-06 10:07:00,2011-04,53,112.41,30
549048,17811,United Kingdom,2011-04-06 10:14:00,2011-04,42,113.1,6
549052,17682,United Kingdom,2011-04-06 10:19:00,2011-04,185,365.79,19
549053,13863,United Kingdom,2011-04-06 10:20:00,2011-04,224,305.78,20
549054,17719,United Kingdom,2011-04-06 10:21:00,2011-04,109,312.19,12
549055,13515,United Kingdom,2011-04-06 10:33:00,2011-04,180,203.4,13
549056,15917,United Kingdom,2011-04-06 10:40:00,2011-04,42,123.1,12
549059,15529,United Kingdom,2011-04-06 10:46:00,2011-04,99,198.91000000000003,17
549099,16241,United Kingdom,2011-04-06 11:07:00,2011-04,116,229.27,60
549101,14606,United Kingdom,2011-04-06 11:34:00,2011-04,92,146.92000000000002,20
549102,13266,United Kingdom,2011-04-06 11:34:00,2011-04,433,303.95,11
549104,15311,United Kingdom,2011-04-06 11:43:00,2011-04,517,703.5400000000001,12
549105,17440,United Kingdom,2011-04-06 12:05:00,2011-04,144,117.6,2
549106,17045,United Kingdom,2011-04-06 12:08:00,2011-04,1,39.95,1
549107,17440,United Kingdom,2011-04-06 12:08:00,2011-04,18,7.0200000000000005,1
549115,13098,United Kingdom,2011-04-06 12:41:00,2011-04,1120,1722.02,35
549116,16670,United Kingdom,2011-04-06 12:49:00,2011-04,444,554.38,34
549117,13491,United Kingdom,2011-04-06 12:56:00,2011-04,192,136.92,11
549118,14911,EIRE,2011-04-06 13:18:00,2011-04,655,955.99,65
549119,14220,United Kingdom,2011-04-06 13:23:00,2011-04,138,319.42,10
549120,14587,United Kingdom,2011-04-06 13:28:00,2011-04,72,178.4,34
549121,17140,United Kingdom,2011-04-06 13:33:00,2011-04,302,465.32,16
549123,15201,United Kingdom,2011-04-06 14:02:00,2011-04,308,301.48,19
549124,16672,United Kingdom,2011-04-06 14:03:00,2011-04,150,480.9,8
549125,14964,United Kingdom,2011-04-06 14:13:00,2011-04,143,206.21,13
549126,16031,United Kingdom,2011-04-06 14:23:00,2011-04,219,305.63,39
549127,14403,United Kingdom,2011-04-06 14:23:00,2011-04,274,790.7,14
549128,16713,United Kingdom,2011-04-06 14:25:00,2011-04,167,305.26,46
549129,17042,United Kingdom,2011-04-06 14:53:00,2011-04,329,273.21,42
549130,14701,United Kingdom,2011-04-06 15:02:00,2011-04,129,275.1,35
549131,16378,United Kingdom,2011-04-06 15:07:00,2011-04,42,75.9,3
549148,14534,United Kingdom,2011-04-06 15:31:00,2011-04,141,187.7,23
549153,13771,United Kingdom,2011-04-06 15:47:00,2011-04,594,871.6,49
549154,17690,United Kingdom,2011-04-06 16:47:00,2011-04,88,311.6,19
549169,17906,United Kingdom,2011-04-06 17:25:00,2011-04,26,72.9,12
549182,15646,United Kingdom,2011-04-07 09:12:00,2011-04,140,150.24,11
549183,14239,United Kingdom,2011-04-07 09:16:00,2011-04,53,144.95000000000002,6
549185,18272,United Kingdom,2011-04-07 09:35:00,2011-04,512,639.82,33
549186,15838,United Kingdom,2011-04-07 09:39:00,2011-04,72,270.0,1
549187,16144,United Kingdom,2011-04-07 10:09:00,2011-04,16,175.2,1
549188,13731,United Kingdom,2011-04-07 10:10:00,2011-04,166,308.12,20
549189,15235,United Kingdom,2011-04-07 10:11:00,2011-04,98,229.3,13
549190,13748,United Kingdom,2011-04-07 10:13:00,2011-04,84,229.39999999999998,8
549192,14961,United Kingdom,2011-04-07 10:20:00,2011-04,239,348.85,13
549193,12580,Germany,2011-04-07 10:24:00,2011-04,238,415.7,24
549196,14911,EIRE,2011-04-07 10:33:00,2011-04,271,356.23,22
549206,15281,United Kingdom,2011-04-07 10:38:00,2011-04,32,104.4,5
549222,12347,Iceland,2011-04-07 10:43:00,2011-04,483,636.25,24
549225,13777,United Kingdom,2011-04-07 10:54:00,2011-04,96,326.4,3
549233,14912,Italy,2011-04-07 11:06:00,2011-04,445,482.78999999999996,14
549234,16515,United Kingdom,2011-04-07 11:12:00,2011-04,111,301.82,21
549235,15530,United Kingdom,2011-04-07 11:16:00,2011-04,324,553.13,49
549237,13950,United Kingdom,2011-04-07 11:29:00,2011-04,81,179.30999999999997,7
549238,14667,United Kingdom,2011-04-07 11:30:00,2011-04,205,388.77,31
549239,13102,United Kingdom,2011-04-07 11:37:00,2011-04,174,245.45999999999998,11
549240,15910,United Kingdom,2011-04-07 11:37:00,2011-04,82,118.89,31
549241,15719,United Kingdom,2011-04-07 11:40:00,2011-04,169,336.38,61
549242,14911,EIRE,2011-04-07 11:41:00,2011-04,119,227.18,11
549243,16043,United Kingdom,2011-04-07 11:47:00,2011-04,102,144.10000000000002,4
549245,15005,United Kingdom,2011-04-07 11:59:00,2011-04,94,144.86,34
549246,15939,United Kingdom,2011-04-07 12:02:00,2011-04,820,1072.2,10
549247,13752,United Kingdom,2011-04-07 12:04:00,2011-04,224,277.6,16
549248,13892,United Kingdom,2011-04-07 12:04:00,2011-04,140,54.519999999999996,3
549249,12423,Belgium,2011-04-07 12:04:00,2011-04,248,255.36,18
549250,14446,United Kingdom,2011-04-07 12:10:00,2011-04,318,303.04,83
549251,14449,United Kingdom,2011-04-07 12:16:00,2011-04,194,191.06,55
549255,16209,United Kingdom,2011-04-07 12:23:00,2011-04,245,305.95000000000005,10
549256,15754,United Kingdom,2011-04-07 12:24:00,2011-04,36,91.8,6
549257,14465,United Kingdom,2011-04-07 12:29:00,2011-04,87,191.49,56
549258,13102,United Kingdom,2011-04-07 12:30:00,2011-04,216,329.09999999999997,18
549259,13712,United Kingdom,2011-04-07 12:33:00,2011-04,352,228.84,10
549260,17790,United Kingdom,2011-04-07 12:34:00,2011-04,39,107.07000000000001,11
549261,14903,United Kingdom,2011-04-07 12:35:00,2011-04,284,580.58,57
549262,14465,United Kingdom,2011-04-07 12:38:00,2011-04,132,269.83,57
549263,15800,United Kingdom,2011-04-07 12:39:00,2011-04,108,244.5,14
549272,17133,United Kingdom,2011-04-07 12:59:00,2011-04,131,358.25000000000006,3
549273,13089,United Kingdom,2011-04-07 13:05:00,2011-04,112,312.0,3
549274,12721,France,2011-04-07 13:07:00,2011-04,239,366.2,24
549275,15916,United Kingdom,2011-04-07 13:09:00,2011-04,64,160.12,14
549276,16745,United Kingdom,2011-04-07 13:11:00,2011-04,152,267.1,17
549277,16469,United Kingdom,2011-04-07 13:11:00,2011-04,44,97.7,22
549278,16255,United Kingdom,2011-04-07 13:16:00,2011-04,195,168.46,21
549279,16469,United Kingdom,2011-04-07 13:16:00,2011-04,70,179.18,40
549280,13854,United Kingdom,2011-04-07 13:18:00,2011-04,82,429.9,3
549281,17735,United Kingdom,2011-04-07 13:19:00,2011-04,330,571.3,27
549282,13718,United Kingdom,2011-04-07 13:24:00,2011-04,38,192.5,5
549283,13005,United Kingdom,2011-04-07 13:32:00,2011-04,135,321.65,18
549284,15694,United Kingdom,2011-04-07 13:37:00,2011-04,36,365.4,2
549285,14981,United Kingdom,2011-04-07 13:45:00,2011-04,97,102.12,8
549286,17928,United Kingdom,2011-04-07 18:03:00,2011-04,46,78.25999999999999,17
549287,14527,United Kingdom,2011-04-07 18:05:00,2011-04,15,40.41,6
549289,14395,United Kingdom,2011-04-07 18:09:00,2011-04,152,188.13,22
549291,16261,United Kingdom,2011-04-07 19:05:00,2011-04,139,254.96,50
549292,17869,United Kingdom,2011-04-07 19:10:00,2011-04,17,91.09,10
549293,17883,United Kingdom,2011-04-07 19:16:00,2011-04,48,119.35,19
549294,13230,United Kingdom,2011-04-07 19:27:00,2011-04,109,203.2,50
549296,14619,United Kingdom,2011-04-08 07:37:00,2011-04,152,394.44,20
549297,18061,United Kingdom,2011-04-08 07:49:00,2011-04,66,213.8,6
549298,13015,United Kingdom,2011-04-08 08:20:00,2011-04,192,314.6,19
549299,13995,United Kingdom,2011-04-08 08:20:00,2011-04,183,310.45,17
549300,13362,United Kingdom,2011-04-08 08:21:00,2011-04,391,768.83,41
549301,16643,United Kingdom,2011-04-08 08:24:00,2011-04,269,487.51,27
549302,14246,United Kingdom,2011-04-08 08:25:00,2011-04,216,449.64,24
549303,18040,United Kingdom,2011-04-08 08:27:00,2011-04,96,239.0,12
549304,16133,United Kingdom,2011-04-08 08:39:00,2011-04,139,301.53000000000003,14
549305,15189,United Kingdom,2011-04-08 08:40:00,2011-04,46,152.3,8
549306,16837,United Kingdom,2011-04-08 08:48:00,2011-04,98,148.74,8
549307,15119,United Kingdom,2011-04-08 09:08:00,2011-04,88,266.4,14
549308,13767,United Kingdom,2011-04-08 09:13:00,2011-04,76,136.36,7
549309,15114,United Kingdom,2011-04-08 09:15:00,2011-04,234,215.34,16
549310,16325,United Kingdom,2011-04-08 09:20:00,2011-04,62,190.82000000000002,5
549311,14924,United Kingdom,2011-04-08 09:25:00,2011-04,64,310.05,10
549312,14217,United Kingdom,2011-04-08 09:26:00,2011-04,24,112.8,5
549313,12393,Australia,2011-04-08 09:45:00,2011-04,224,421.6,17
549316,12705,Germany,2011-04-08 09:54:00,2011-04,757,1321.25,63
549317,15109,United Kingdom,2011-04-08 09:58:00,2011-04,131,484.95,28
549318,13911,United Kingdom,2011-04-08 10:01:00,2011-04,105,247.95,14
549319,16623,United Kingdom,2011-04-08 10:09:00,2011-04,39,129.45,5
549320,16010,United Kingdom,2011-04-08 10:14:00,2011-04,61,118.75,14
549321,14243,United Kingdom,2011-04-08 10:19:00,2011-04,237,373.27,23
549322,16558,United Kingdom,2011-04-08 10:20:00,2011-04,116,230.98000000000002,14
549323,12999,United Kingdom,2011-04-08 10:26:00,2011-04,310,320.28000000000003,23
549324,16045,United Kingdom,2011-04-08 10:32:00,2011-04,107,196.8,11
549325,12717,Greece,2011-04-08 10:32:00,2011-04,262,609.74,31
549353,13962,United Kingdom,2011-04-08 11:21:00,2011-04,30,117.6,7
549360,17035,United Kingdom,2011-04-08 11:23:00,2011-04,86,174.02,10
549368,18036,United Kingdom,2011-04-08 11:26:00,2011-04,83,110.8,38
549372,14958,United Kingdom,2011-04-08 11:28:00,2011-04,70,210.64999999999998,17
549387,13178,United Kingdom,2011-04-08 11:33:00,2011-04,355,483.0,27
