stock_code,description,revenue,quantity,orders,customers,avg_unit_price
84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,2063.29,4491,361,189,0.4817414248021108
23029,DRAWER KNOB CRACKLE GLAZE GREEN,2060.4,1272,136,97,1.6470588235294117
22283,6 EGG HOUSE PAINTED WOOD,2058.94,258,117,82,8.016440677966102
21239,PINK  POLKADOT CUP,2051.4,2574,201,141,0.8461764705882353
21069,VINTAGE BILLBOARD TEA MUG,2049.05,1868,51,35,1.2353846153846153
37448,CERAMIC CAKE DESIGN SPOTTED MUG,2043.0,1404,154,78,1.4825465838509317
22128,PARTY CONES CANDY ASSORTED,2042.69,1729,72,62,1.2368055555555555
22483,RED GINGHAM TEDDY BEAR ,2041.7800000000002,726,130,91,2.98044776119403
23438, RED SPOT GIFT BAG LARGE,2041.0,1700,92,82,1.2477659574468085
22573,STAR WOODEN CHRISTMAS DECORATION,2040.81,2445,154,127,0.9083333333333332
22070,SMALL RED RETROSPOT MUG IN BOX ,2034.43,874,84,62,3.894186046511628
22743,MAKE YOUR OWN FLOWERPOWER CARD KIT,2030.6100000000001,867,148,115,2.8107894736842107
22185,SLATE TILE NATURAL HANGING,2029.7,1428,126,111,1.5903076923076922
85184C,S/4 VALENTINE DECOUPAGE HEART BOX,2028.05,1369,92,82,2.305913978494624
22653,BUTTON BOX ,2022.66,1072,118,73,1.9391803278688524
22075,6 RIBBONS ELEGANT CHRISTMAS ,2019.23,1565,120,96,1.5195999999999998
23543,KEEP CALM WALL ART ,2015.97,269,20,19,7.9465
20978,36 PENCILS TUBE SKULLS,2014.43,1631,179,133,1.248972972972973
22196,SMALL HEART MEASURING SPOONS,2013.7299999999998,2385,247,146,0.8700772200772201
23152,IVORY SWEETHEART WIRE LETTER RACK ,2013.51,545,149,108,3.742894736842105
21781,MA CAMPAGNE CUTLERY BOX,2012.5,138,81,51,14.86951219512195
22959,WRAP CHRISTMAS VILLAGE,2003.92,4876,140,133,0.4184285714285714
21980,PACK OF 12 RED RETROSPOT TISSUES ,2003.31,6523,250,192,0.3281349206349206
22920,HERB MARKER BASIL,2000.3500000000001,3329,188,133,0.6489690721649485
23326,HANGING MINI COLOURED BOTTLES,2000.2199999999998,3370,55,52,0.6194642857142857
23031,DRAWER KNOB CRACKLE GLAZE PINK,1997.7,1234,136,93,1.6471014492753622
82581,TOILET METAL SIGN,1997.13,3749,302,172,0.5550495049504951
85038,6 CHOCOLATE LOVE HEART T-LIGHTS,1994.2600000000002,1018,110,70,2.141794871794872
23302,KNEELING MAT HOUSEWORK  DESIGN,1993.91,1481,187,140,1.58
84950,ASSORTED COLOUR T-LIGHT HOLDER,1990.97,3361,87,66,0.6760674157303371
23490,T-LIGHT HOLDER HANGING LOVE BIRD,1988.13,539,95,83,3.7404166666666665
22811,SET OF 6 T-LIGHTS CACTI ,1987.93,775,55,37,3.0098214285714286
23424,GINGHAM RECIPE BOOK BOX,1986.75,413,103,87,4.926923076923076
85174,S/4 CACTI CANDLES,1985.67,497,80,55,5.033809523809524
20751,FUNKY WASHING UP GLOVES ASSORTED,1984.2600000000002,973,171,127,2.0958375634517767
23403,LETTER HOLDER HOME SWEET HOME,1984.06,596,110,80,3.707142857142857
21078,SET/20 STRAWBERRY PAPER NAPKINS ,1982.08,2494,201,148,0.8504878048780488
23268,SET OF 2 CERAMIC CHRISTMAS REINDEER,1981.6299999999999,1435,78,68,1.5168354430379747
22914,BLUE COAT RACK PARIS FASHION,1979.64,428,134,106,4.933235294117647
21878,PACK OF 6 SANDCASTLE FLAGS ASSORTED,1973.75,2397,152,120,0.8524840764331211
22224,WHITE LOVEBIRD LANTERN,1973.6000000000001,688,115,89,2.9055555555555554
22059,CERAMIC STRAWBERRY DESIGN MUG,1973.1699999999998,1749,142,85,1.3008496732026145
37500,TEA TIME TEAPOT IN GIFT BOX,1972.46,338,80,53,6.266
20977,36 PENCILS TUBE WOODLAND,1971.93,1597,142,111,1.2486896551724138
23396,LE JARDIN BOTANIQUE CUSHION COVER,1970.73,527,139,114,3.746912751677852
23020,GLASS  SONGBIRD STORAGE JAR,1965.3,165,69,65,12.343478260869565
23352,ROLL WRAP 50'S RED CHRISTMAS ,1964.76,1596,162,151,1.2474545454545456
22935,BAKING MOULD ROSE MILK CHOCOLATE,1964.25,673,52,46,3.1634615384615383
21900,"KEY FOB , SHED",1963.03,3087,265,166,0.6854074074074075
22831,WHITE BROCANTE SOAP DISH,1960.2000000000003,684,104,91,2.9462264150943396
11001,ASSTD DESIGN RACING CAR PEN,1953.0,1252,62,44,1.851875
22863,SOAP DISH BROCANTE,1948.3500000000001,693,93,77,2.9289473684210527
23227,FILIGREE HEART BUTTERFLY WHITE ,1947.06,1592,87,61,1.26816091954023
23374,RED SPOT PAPER GIFT BAG,1944.08,2444,122,108,0.8175409836065574
23360,SET 8 CANDLES VINTAGE DOILY,1941.75,1029,100,88,1.9442857142857144
23251,VINTAGE RED ENAMEL TRIM MUG ,1941.7,1634,101,80,1.2397058823529412
22824,3 TIER SWEETHEART GARDEN SHELF,1938.2500000000002,55,43,42,35.67093023255814
22478,BIRDHOUSE GARDEN MARKER ,1936.85,1417,76,59,1.255974025974026
22932,BAKING MOULD TOFFEE CUP CHOCOLATE,1935.6000000000001,866,63,50,2.5
23500,KEY RING BASEBALL BOOT ASSORTED ,1935.05,1585,84,76,1.2432258064516128
21993,FLORAL FOLK STATIONERY SET,1934.8500000000001,1366,205,151,1.5189622641509433
21033,JUMBO BAG CHARLIE AND LOLA TOYS,1934.75,922,108,75,2.318348623853211
22509,SEWING BOX RETROSPOT DESIGN ,1931.75,205,80,71,11.571951219512195
22121,NOEL WOODEN BLOCK LETTERS ,1930.89,333,114,94,6.062413793103448
22732,3D VINTAGE CHRISTMAS STICKERS ,1930.38,1522,126,102,1.3437795275590552
22955,36 FOIL STAR CAKE CASES ,1929.14,1005,106,91,2.0134234234234234
85049G,CHOCOLATE BOX RIBBONS ,1926.33,1580,227,161,1.2732377049180328
22973,CHILDREN'S CIRCUS PARADE MUG,1924.48,1192,110,81,1.6721428571428572
22805,BLUE DRAWER KNOB ACRYLIC EDWARDIAN,1924.18,1574,122,77,1.24544
23213,STAR WREATH DECORATION WITH BELL,1923.19,1595,121,95,1.24328
23197,SKETCHBOOK MAGNETIC SHOPPING LIST,1921.24,1332,180,113,1.5439890710382513
23231,WRAP DOILEY DESIGN,1915.5,4675,162,124,0.4185185185185185
21506,"FANCY FONT BIRTHDAY CARD, ",1910.88,4740,250,171,0.4185770750988142
21811,HANGING HEART WITH BELL,1907.83,4113,138,106,0.5618367346938776
22080,RIBBON REEL POLKADOTS ,1902.3,1182,126,116,1.6469465648854962
22744,MAKE YOUR OWN MONSOON CARD KIT,1898.8300000000002,833,146,123,2.6782666666666666
23161,REGENCY CAKE FORK,1896.6,1608,68,58,1.2283823529411766
23145,ZINC T-LIGHT HOLDER STAR LARGE,1896.54,2030,148,126,0.9608724832214764
84880,WHITE WIRE EGG HOLDER,1896.15,303,65,51,7.061029411764705
23315,IVORY REFECTORY CLOCK,1894.6999999999998,202,76,63,9.83157894736842
16169E,WRAP 50'S  CHRISTMAS,1892.46,4563,149,143,0.41919999999999996
22792,FLUTED ANTIQUE CANDLE HOLDER,1888.31,2313,128,100,0.865
22592,CARDHOLDER HOLLY WREATH METAL,1886.08,506,91,79,3.926153846153846
22374,AIRLINE BAG VINTAGE JET SET RED,1882.84,448,156,108,4.262201257861635
35004C,SET OF 3 COLOURED  FLYING DUCKS,1882.6499999999999,393,38,28,5.239473684210527
22733,3D TRADITIONAL CHRISTMAS STICKERS,1882.31,1471,141,119,1.3340277777777778
23291,DOLLY GIRL CHILDRENS CUP,1881.3899999999999,1549,144,104,1.2693835616438358
22996,TRAVEL CARD WALLET VINTAGE TICKET,1880.16,4552,292,155,0.41940199335548173
22931,BAKING MOULD HEART WHITE CHOCOLATE,1878.6100000000001,794,110,95,2.55141592920354
23274,STAR T-LIGHT HOLDER WILLIE WINKIE,1875.06,1142,98,85,1.742549019607843
21249,WOODLAND  HEIGHT CHART STICKERS ,1874.4,672,79,68,2.9145569620253164
40016,CHINESE DRAGON PAPER LANTERNS,1870.7,5524,75,54,0.5113333333333333
71459,HANGING JAM JAR T-LIGHT HOLDERS,1867.33,2413,69,61,0.8508695652173913
20992,JAZZ HEARTS PURSE NOTEBOOK,1867.05,4365,244,162,0.4600766283524904
22763,KEY CABINET MA CAMPAGNE,1865.6499999999999,191,93,76,9.903723404255318
23491,VINTAGE JINGLE BELLS HEART,1864.5,226,76,64,8.25
23068,ALUMINIUM STAMPED HEART,1862.5100000000002,775,124,100,2.4770866141732286
21556,CERAMIC STRAWBERRY MONEY BOX,1859.4,804,47,38,2.524468085106383
23289,DOLLY GIRL CHILDRENS BOWL,1854.8500000000001,1553,141,111,1.245774647887324
22574,HEART WOODEN CHRISTMAS DECORATION,1854.54,2124,157,131,0.8979374999999999
22897,OVEN MITT APPLES DESIGN,1850.66,1298,172,135,1.5488505747126438
23357,HOT WATER BOTTLE SEX BOMB,1843.55,435,88,79,4.4532967032967035
37450,CERAMIC CAKE BOWL + HANGING CAKES,1841.0,668,98,47,2.891747572815534
23075,PARLOUR CERAMIC WALL HOOK,1840.0,448,72,56,4.144666666666667
23235,STORAGE TIN VINTAGE LEAF,1838.13,705,93,86,2.736666666666667
23094,LE GRAND TRAY CHIC SET,1837.5,147,74,65,12.5
22859,EASTER TIN BUNNY BOUQUET,1832.7,1150,127,111,1.6453846153846152
23066,SMALL DECO JEWELLERY STAND,1831.65,229,70,63,8.227142857142857
22601,CHRISTMAS RETROSPOT ANGEL WOOD,1827.4199999999998,2238,150,121,0.8981168831168831
47504K,ENGLISH ROSE GARDEN SECATEURS,1826.78,1958,174,141,1.0931284916201118
22736,RIBBON REEL MAKING SNOWMEN ,1825.46,1102,152,130,1.722774193548387
22571,ROCKING HORSE RED CHRISTMAS ,1813.55,2207,176,152,0.8464864864864865
23367,SET 12 COLOUR PENCILS SPACEBOY ,1807.8500000000001,2785,231,184,0.6495798319327731
21042,RED RETROSPOT APRON ,1802.8500000000001,303,105,71,5.950000000000001
22291,HANGING CHICK CREAM DECORATION,1802.35,1243,90,72,1.45
22747,POPPY'S PLAYHOUSE BATHROOM,1800.9,879,169,123,2.095689655172414
21034,REX CASH+CARRY JUMBO SHOPPER,1798.35,1893,859,480,0.95
22807,SET OF 6 T-LIGHTS TOADSTOOLS,1796.64,676,107,74,2.780990990990991
23005,TRAVEL CARD WALLET I LOVE LONDON,1788.72,4396,175,105,0.4193406593406593
84968A,SET OF 16 VINTAGE ROSE CUTLERY,1787.85,147,48,32,12.676530612244898
10135,COLOURING PENCILS BROWN TUBE,1786.69,1938,117,92,1.1976859504132231
21622,VINTAGE UNION JACK CUSHION COVER,1785.0,364,92,76,4.942553191489362
22412,METAL SIGN NEIGHBOURHOOD WITCH ,1784.7000000000003,877,113,73,2.0935897435897437
23371,SET 36 COLOUR PENCILS SPACEBOY ,1783.97,1505,133,98,1.2445714285714287
21112,SWISS ROLL TOWEL PINK  SPOTS,1782.18,666,27,21,3.1581481481481486
22536,MAGIC DRAWING SLATE PURDEY,1782.18,4721,144,109,0.4129054054054054
22477,WATERING CAN GARDEN MARKER,1778.1,1290,70,63,1.2564788732394365
51014A,"FEATHER PEN,HOT PINK",1777.61,3621,157,106,0.5099378881987577
37446,MINI CAKE STAND WITH HANGING CAKES,1775.05,1297,148,93,1.4323899371069182
21916,SET 12 RETRO WHITE CHALK STICKS,1771.54,4363,248,156,0.43215686274509807
23028,DRAWER KNOB CRACKLE GLAZE BLUE,1761.69,1085,111,87,1.6609734513274337
21584,RETROSPOT SMALL TUBE MATCHES,1754.9,1066,146,119,1.6487421383647798
21873,IF YOU CAN'T STAND THE HEAT MUG,1752.34,1586,88,62,1.2783516483516484
72802B,OCEAN SCENT CANDLE IN JEWELLED BOX,1749.94,968,75,54,4.0116000000000005
21990,MODERN FLORAL STATIONERY SET,1745.05,1219,177,127,1.5017204301075269
22710,WRAP I LOVE LONDON ,1742.5,4425,100,79,0.41619999999999996
22593,CHRISTMAS GINGHAM STAR,1736.97,2049,138,106,0.9085915492957746
23128,FELTCRAFT BOY JEAN-PAUL KIT,1735.98,354,117,103,4.978916666666667
15044D,RED PAPER PARASOL,1735.74,630,73,53,2.9613513513513516
22534,MAGIC DRAWING SLATE SPACEBOY ,1735.5,4331,202,172,0.41739130434782606
22788,BROCANTE COAT RACK,1734.05,205,46,33,9.81804347826087
22639,SET OF 4 NAPKIN CHARMS HEARTS,1733.37,763,127,101,2.4770992366412212
22588,CARD HOLDER GINGHAM HEART,1732.41,605,135,110,2.9463503649635037
22119,PEACE WOODEN BLOCK LETTERS,1731.3600000000001,348,103,82,6.15509090909091
23228,FILIGREE HEART BIRD WHITE ,1726.3,1397,78,58,1.3925316455696204
22186,RED STAR CARD HOLDER,1723.79,801,118,111,2.3194117647058823
23090,VINTAGE GLASS T-LIGHT HOLDER,1723.6200000000001,2130,122,96,0.8573809523809524
23359,SET OF 12 T-LIGHTS VINTAGE DOILY,1721.6999999999998,918,70,67,1.9288732394366195
22712,CARD DOLLY GIRL ,1721.3700000000001,4319,213,141,0.43537037037037035
21845,DAIRY MAID STRIPE MUG,1721.0900000000001,1907,82,63,1.0974698795180724
22562,MONSTERS STENCIL CRAFT,1720.42,1398,190,149,1.2646428571428572
22466,FAIRY TALE COTTAGE NIGHT LIGHT,1719.1499999999999,913,81,74,1.939156626506024
22858,EASTER TIN KEEPSAKE,1718.85,1081,110,103,1.6446902654867257
22803,IVORY EMBROIDERED QUILT ,1715.9,46,25,18,38.102000000000004
23148,MINIATURE ANTIQUE ROSE HOOK IVORY,1715.7,2070,230,142,0.829625
20982,12 PENCILS TALL TUBE SKULLS,1709.9099999999999,2019,215,158,0.8494144144144143
22115,METAL SIGN EMPIRE TEA,1706.8100000000002,1495,183,152,1.5037297297297296
21114,LAVENDER SCENTED FABRIC HEART,1705.28,1352,128,105,1.3203007518796992
22027,TEA PARTY BIRTHDAY CARD,1702.79,4165,262,180,0.424377358490566
21471,STRAWBERRY RAFFIA FOOD COVER,1702.65,495,92,77,3.724468085106383
21041,RED RETROSPOT OVEN GLOVE DOUBLE,1699.2000000000003,576,138,100,2.95
23073,GEORGIAN TRINKET BOX,1694.0,142,59,49,12.41
21586,KINGS CHOICE GIANT TUBE MATCHES,1691.25,731,66,54,2.502272727272727
23358,HOT STUFF HOT WATER BOTTLE,1689.9,528,67,61,3.4423529411764706
16161U,WRAP SUKI AND FRIENDS,1687.5,4075,134,105,0.41955223880597015
21564,PINK  HEART SHAPE LOVE BUCKET ,1686.5200000000002,1016,103,63,2.743009708737864
23155,KNICKERBOCKERGLORY MAGNET ASSORTED ,1679.3400000000001,2106,111,84,0.822212389380531
23109,LED TEA LIGHTS,1679.24,596,54,54,2.875714285714286
21989,PACK OF 20 SKULL PAPER NAPKINS,1675.24,2068,205,130,0.8465402843601896
21870,I CAN ONLY PLEASE ONE PERSON MUG,1668.89,1357,137,97,1.247304964539007
23160,REGENCY TEA SPOON,1666.8,1404,60,50,1.2293442622950819
22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,1665.1599999999999,4808,276,226,0.40499999999999997
22055,MINI CAKE STAND  HANGING STRAWBERY,1665.08,1248,142,102,1.4559459459459458
21988,PACK OF 6 SKULL PAPER PLATES,1663.3,2194,147,101,0.8401342281879194
51008,AFGHAN SLIPPER SOCK PAIR,1662.95,511,19,16,3.4236842105263157
21992,VINTAGE PAISLEY STATIONERY SET,1658.69,1163,199,160,1.5286574074074073
70006,LOVE HEART POCKET WARMER,1657.7,2620,78,72,1.2366666666666666
21917,SET 12 KIDS  WHITE CHALK STICKS,1653.24,4095,186,132,0.4274074074074074
20674,GREEN POLKADOT BOWL,1649.06,1373,149,101,1.2517105263157895
22414,DOORMAT NEIGHBOURHOOD WITCH ,1645.67,253,70,37,8.289
22832,BROCANTE SHELF WITH HOOKS,1645.45,155,69,64,10.726811594202898
47570B,TEA TIME TABLE CLOTH,1642.68,180,26,23,10.400769230769232
21056,DOCTOR'S BAG SOFT TOY,1640.1799999999998,174,66,46,9.749393939393938
21068,VINTAGE BILLBOARD LOVE/HATE MUG,1637.71,1535,125,81,1.2177777777777778
23434,3 RAFFIA RIBBONS 50'S CHRISTMAS ,1632.4,1792,134,129,0.9038235294117647
23096,PETIT TRAY CHIC,1629.83,1007,117,89,1.7276470588235295
22544,MINI JIGSAW SPACEBOY,1628.3,4414,124,101,0.41078125
23270,SET OF 2 CERAMIC PAINTED HEARTS ,1625.8999999999999,1166,118,96,1.4436
21494,ROTATING LEAVES T-LIGHT HOLDER,1624.73,1228,126,79,1.3659701492537313
21245,GREEN POLKADOT PLATE ,1623.1,1014,100,72,1.6962135922330097
21718,RED METAL BEACH SPADE ,1613.67,1289,143,106,1.2666896551724136
85035C,ROSE 3 WICK MORRIS BOX CANDLE,1611.45,1105,107,86,2.1812280701754387
23214,JINGLE BELL HEART ANTIQUE GOLD,1610.27,765,91,78,2.182680412371134
85061W,WHITE JEWELLED HEART DECORATION,1609.8,1986,108,77,0.8559504132231405
22789,T-LIGHT HOLDER SWEETHEART HANGING,1605.84,838,126,101,1.9884732824427482
22651,GENTLEMAN SHIRT REPAIR KIT ,1602.72,1992,94,73,0.8942553191489362
21534,DAIRY MAID LARGE MILK JUG,1593.45,327,124,94,4.933969465648855
85015,SET OF 12  VINTAGE POSTCARD SET,1591.42,2130,113,103,1.0119130434782608
22156,HEART DECORATION WITH PEARLS ,1588.1599999999999,1875,152,106,0.8663522012578616
21439,BASKET OF TOADSTOOLS,1574.98,1322,77,51,1.2475641025641027
23101,SILVER STARS TABLE DECORATION,1574.6000000000001,1948,190,175,0.8266326530612244
20981,12 PENCILS TALL TUBE WOODLAND,1573.35,1851,208,157,0.85
22037,ROBOT BIRTHDAY CARD,1573.1200000000001,3795,257,173,0.420648854961832
84356,POMPOM CURTAIN,1570.15,337,46,32,5.645652173913043
23370,SET 36 COLOURING PENCILS DOILY,1568.8600000000001,1294,102,84,1.24651376146789
23217,LAUREL HEART ANTIQUE SILVER,1567.0,1290,84,64,1.4022093023255815
22110,BIRD HOUSE HOT WATER BOTTLE,1564.61,618,154,116,2.577361963190184
22332,SKULLS PARTY BAG + STICKER SET,1562.6999999999998,982,129,92,1.6438931297709922
46000M,POLYESTER FILLER PAD 45x45cm,1562.4,1008,133,92,1.55
84596F,SMALL MARSHMALLOWS PINK BOWL,1561.6299999999999,3301,288,166,0.5010526315789473
85034C,3 ROSE MORRIS BOXED CANDLES,1560.64,1072,131,109,1.7832394366197184
22305,COFFEE MUG PINK PAISLEY DESIGN,1559.44,684,44,35,2.693863636363636
23317,BLUE REFECTORY CLOCK ,1557.8999999999999,162,70,56,9.87394366197183
23122,PARTY CHARMS 50 PIECES,1554.31,2093,94,89,0.8204040404040404
22602,RETROSPOT WOODEN HEART DECORATION,1553.9199999999998,1852,164,132,0.8614705882352941
23244,ROUND STORAGE TIN VINTAGE LEAF,1552.5099999999998,853,96,80,1.9766666666666666
37495,FAIRY CAKE BIRTHDAY CANDLE SET,1547.4,428,84,75,3.7309523809523806
23399,HOME SWEET HOME HANGING HEART,1546.4299999999998,1823,176,146,0.8493193717277487
23483,HANGING  BUTTERFLY T-LIGHT HOLDER,1541.62,1322,66,57,1.228695652173913
21394,RED POLKADOT BEAKER ,1538.62,3822,114,88,0.4419298245614035
22674,FRENCH TOILET SIGN BLUE METAL,1536.71,1274,144,106,1.2543243243243243
22928,YELLOW GIANT GARDEN THERMOMETER,1535.5700000000002,251,88,62,6.382499999999999
21207,SKULL AND CROSSBONES  GARLAND ,1533.9,982,84,74,1.6290697674418604
23273,HEART T-LIGHT HOLDER WILLIE WINKIE,1533.8400000000001,928,97,88,1.6793877551020406
22828,REGENCY MIRROR WITH SHUTTERS,1530.0,10,7,7,156.42857142857142
22428,ENAMEL FIRE BUCKET CREAM,1528.73,221,92,75,7.015
22398,MAGNETS PACK OF 4 SWALLOWS,1528.68,2545,228,167,0.6361637931034483
22934,BAKING MOULD EASTER EGG WHITE CHOC,1527.2,560,69,65,2.9152173913043478
23372,SET 36 COLOUR PENCILS DOLLY GIRL,1522.72,1296,99,76,1.242761904761905
21544,SKULLS  WATER TRANSFER TATTOOS ,1522.3999999999999,1872,113,80,0.8447826086956521
22434,BALLOON PUMP WITH 10 BALLOONS,1521.23,779,112,94,1.9687931034482757
22292,HANGING CHICK  YELLOW DECORATION,1520.0,1088,88,76,1.4478947368421051
22891,TEA FOR ONE POLKADOT,1519.01,345,104,69,4.614814814814815
22361,GLASS JAR DAISY FRESH COTTON WOOL,1513.2500000000002,539,123,92,2.9373015873015875
22479,DAISY GARDEN MARKER,1513.1,1078,54,48,1.2585185185185184
21981,PACK OF 12 WOODLAND TISSUES ,1512.9299999999998,5295,190,143,0.3362051282051282
22377,BOTTLE BAG RETROSPOT ,1510.89,1038,105,83,1.9532380952380952
22852,DOG BOWL VINTAGE CREAM,1507.92,354,108,83,4.248796296296296
21967,PACK OF 12 SKULL TISSUES,1506.24,5166,173,129,0.32366666666666666
22220,CAKE STAND LOVEBIRD 2 TIER WHITE,1499.5,214,74,64,8.418
22799,SWEETHEART WIRE FRUIT BOWL,1497.8,198,79,70,8.131874999999999
22165,"DIAMANTE HEART SHAPED WALL MIRROR, ",1490.65,267,38,27,10.328947368421053
22284,HEN HOUSE DECORATION,1486.65,901,99,78,1.65
23181,BULL DOG BOTTLE TOP WALL CLOCK,1484.25,185,69,60,8.184782608695652
22313,OFFICE MUG WARMER PINK,1482.89,553,54,41,2.8417857142857144
15060B,FAIRY CAKE DESIGN UMBRELLA,1482.87,411,95,68,3.820315789473684
23394,POSTE FRANCE CUSHION COVER,1481.25,395,119,90,3.75
22594,CHRISTMAS GINGHAM TREE,1480.06,1744,125,93,0.9222222222222223
22913,RED COAT RACK PARIS FASHION,1479.69,327,95,78,4.926
23226,FILIGREE HEART DAISY WHITE,1478.59,1199,71,56,1.24125
22804,PINK HANGING HEART T-LIGHT HOLDER,1476.13,823,66,50,3.186060606060606
18097C,WHITE TALL PORCELAIN T-LIGHT HOLDER,1471.3500000000001,673,52,43,2.5071428571428567
85049C,ROMANTIC PINKS RIBBONS ,1471.35,1198,205,162,1.254811320754717
22671,FRENCH LAUNDRY SIGN BLUE METAL,1465.31,919,103,75,1.709230769230769
84818,DANISH ROSE PHOTO FRAME,1461.6,1424,99,79,1.3434
22154,ANGEL DECORATION 3 BUTTONS ,1457.52,3532,111,87,0.4194915254237288
21591,COSY HOUR CIGAR BOX MATCHES ,1456.3899999999999,1187,143,114,1.2487662337662337
22312,OFFICE MUG WARMER POLKADOT,1454.9900000000002,503,93,61,3.0138775510204083
23391, I LOVE LONDON MINI BACKPACK,1454.0,360,68,58,4.138571428571429
23287,RED VINTAGE SPOT BEAKER,1452.3,1782,146,114,0.8456375838926175
85206A,CREAM FELT EASTER EGG BASKET,1450.2,916,103,99,1.6424528301886792
21713,CITRONELLA CANDLE FLOWERPOT,1448.1000000000001,701,125,103,2.098076923076923
21626,VINTAGE UNION JACK PENNANT,1446.8999999999999,742,74,64,1.95
21206,STRAWBERRY HONEYCOMB  GARLAND ,1446.6,1220,75,55,1.5487012987012987
21509,COWBOYS AND INDIANS BIRTHDAY CARD ,1444.75,3581,203,142,0.4317241379310345
72807B,SET/3 OCEAN SCENT CANDLE JEWEL BOX,1443.5,350,78,56,4.233902439024391
23462,ROCOCO WALL MIRROR WHITE,1442.25,75,43,42,19.740697674418605
22314,OFFICE MUG WARMER CHOC+BLUE,1434.0900000000001,517,93,58,3.0381250000000004
22095,LADS ONLY TISSUE BOX,1432.04,1578,102,72,0.6526315789473685
22530,MAGIC DRAWING SLATE DOLLY GIRL ,1431.96,3514,181,143,0.41612903225806447
22364,GLASS JAR DIGESTIVE BISCUITS,1429.97,519,95,69,2.9956565656565655
23280,FOLDING BUTTERFLY MIRROR HOT PINK ,1427.99,1839,128,84,0.8349230769230769
23267,SET OF 4 SANTA PLACE SETTINGS,1427.34,1158,91,79,1.2477659574468085
22282,12 EGG HOUSE PAINTED WOOD,1425.27,111,64,39,12.91265625
22675,FRENCH KITCHEN SIGN BLUE METAL,1423.89,1176,123,94,1.302265625
22176,BLUE OWL SOFT TOY,1423.3500000000001,489,98,62,2.946039603960396
21898,POTTING SHED ROSE CANDLE,1423.0300000000002,445,7,6,3.0157142857142856
22816,CARD MOTORBIKE SANTA,1420.2,3438,176,158,0.41833333333333333
22085,PAPER CHAIN KIT SKULLS ,1415.65,507,73,62,2.9283783783783788
20668,DISCO BALL CHRISTMAS DECORATION,1408.56,12714,181,111,0.11851063829787233
22526,WHEELBARROW FOR CHILDREN ,1406.4,112,67,55,12.72313432835821
72807A,SET/3 ROSE CANDLE IN JEWELLED BOX,1406.28,340,66,53,4.2305882352941175
22975,SPACEBOY CHILDRENS EGG CUP,1405.97,1118,142,110,1.2752083333333333
20963,APPLE BATH SPONGE,1400.49,1102,122,83,1.326825396825397
23368,SET 12 COLOUR PENCILS DOLLY GIRL ,1398.35,2155,178,134,0.6494594594594595
22853,CAT BOWL VINTAGE CREAM,1396.95,431,101,76,3.247029702970297
21192,WHITE BELL HONEYCOMB PAPER ,1391.85,925,39,32,1.622093023255814
21792,CLASSIC FRENCH STYLE BASKET GREEN ,1388.65,331,70,58,4.59
84971S,SMALL HEART FLOWERS HOOK ,1386.75,1679,114,69,0.8573504273504273
22047,EMPIRE GIFT WRAP,1384.0,3400,105,93,0.4179439252336449
23546,WRAP PAISLEY PARK ,1375.5,3275,120,106,0.42
22436,12 COLOURED PARTY BALLOONS,1373.3,2110,139,105,0.6624137931034483
23348,CHILDRENS TOY COOKING UTENSIL SET,1371.48,680,122,95,2.0708661417322833
22458,CAST IRON HOOK GARDEN FORK,1371.4299999999998,513,14,12,2.57
21872,GLAMOROUS  MUG,1370.73,1269,119,81,1.3554032258064515
22198,LARGE POPCORN HOLDER ,1370.45,873,53,42,1.6273584905660377
22445,PENCIL CASE LIFE IS BEAUTIFUL,1368.2000000000003,472,93,72,3.0556
21055,TOOL BOX SOFT TOY ,1368.1399999999999,146,82,63,9.498571428571427
22498,WOODEN REGATTA BUNTING,1362.55,229,96,68,5.95
85034B,3 WHITE CHOC MORRIS BOXED CANDLES,1362.44,884,90,80,2.071276595744681
22731,3D CHRISTMAS STAMPS STICKERS ,1361.95,1075,105,85,1.350943396226415
