customer_id,first_purchase_date,last_purchase_date,recency,frequency,monetary,avg_order_value,total_quantity,unique_products,customer_lifetime_days,r_score,f_score,m_score,rfm_score,rfm_total_score,segment
14217,2010-12-08 13:28:00,2011-12-08 11:53:00,2,17,2004.98,117.94,689,100,364,5,5,4,554,14,Champions
14218,2011-10-28 10:00:00,2011-10-28 10:00:00,43,1,169.48000000000002,169.48000000000002,160,12,0,3,1,1,311,5,Regular Customers
14219,2011-12-05 16:23:00,2011-12-05 16:23:00,4,1,89.94,89.94,78,7,0,5,1,1,511,7,New Customers
14220,2010-12-16 18:18:00,2011-04-06 13:23:00,247,2,632.4000000000001,316.20000000000005,272,21,110,1,3,3,133,7,At Risk
14221,2011-01-04 15:33:00,2011-10-28 13:42:00,42,9,3432.8,381.4222222222222,2191,193,296,3,5,5,355,13,Loyal Customers
14222,2011-06-15 16:42:00,2011-06-15 16:42:00,177,1,683.17,683.17,607,41,0,2,1,3,213,6,Regular Customers
14223,2011-03-20 16:02:00,2011-09-08 13:38:00,92,3,991.13,330.37666666666667,585,60,171,2,3,4,234,9,At Risk
14224,2011-01-23 13:58:00,2011-08-21 13:24:00,110,4,1050.12,262.53,514,111,209,2,4,4,244,10,At Risk High Value
14226,2011-03-15 15:36:00,2011-11-11 11:34:00,29,5,2232.19,446.438,1308,65,240,4,4,5,445,13,Champions
14227,2011-02-28 12:27:00,2011-11-13 15:48:00,26,10,3350.96,335.096,1820,175,258,4,5,5,455,14,Champions
14229,2011-01-10 12:03:00,2011-10-19 10:03:00,52,3,1547.2,515.7333333333333,610,40,281,3,3,4,334,10,Big Spenders
14231,2011-02-24 11:55:00,2011-06-09 11:05:00,184,3,925.71,308.57,409,50,104,1,3,3,133,7,At Risk
14232,2011-03-20 12:44:00,2011-10-28 11:09:00,43,5,2048.07,409.61400000000003,1941,115,221,3,4,4,344,11,Loyal Customers
14233,2011-01-26 12:43:00,2011-10-21 15:54:00,49,4,1462.72,365.68,680,35,268,3,4,4,344,11,Loyal Customers
14234,2011-10-13 13:58:00,2011-11-17 17:53:00,22,4,775.4599999999999,193.86499999999998,963,135,35,4,4,3,443,11,Loyal Customers
14235,2011-03-24 13:23:00,2011-09-25 14:37:00,75,5,3144.86,628.972,1959,79,185,2,4,5,245,11,At Risk High Value
14236,2010-12-02 18:49:00,2011-09-20 09:13:00,81,2,490.86,245.43,310,15,291,2,3,3,233,8,At Risk
14237,2010-12-01 13:20:00,2010-12-01 13:20:00,373,1,161.0,161.0,38,9,0,1,1,1,111,3,Lost / Low Value
14238,2011-01-17 14:40:00,2011-01-17 14:40:00,326,1,146.85,146.85,111,8,0,1,1,1,111,3,Lost / Low Value
14239,2011-01-27 14:45:00,2011-10-27 14:40:00,43,11,2380.85,216.4409090909091,993,112,272,3,5,5,355,13,Loyal Customers
14240,2011-04-28 11:40:00,2011-11-09 13:45:00,30,2,890.34,445.17,418,42,195,4,3,3,433,10,Potential Loyalists
14241,2011-06-09 11:46:00,2011-06-09 11:46:00,184,1,213.7,213.7,146,10,0,1,1,1,111,3,Lost / Low Value
14242,2011-01-18 08:53:00,2011-04-19 11:46:00,235,2,280.54999999999995,140.27499999999998,123,16,91,1,3,2,132,6,At Risk
14243,2010-12-09 08:34:00,2011-12-01 11:12:00,9,10,2588.77,258.877,1221,141,357,5,5,5,555,15,Champions
14245,2011-03-21 10:41:00,2011-05-04 08:40:00,220,2,1693.45,846.725,976,108,43,1,3,4,134,8,At Risk
14246,2011-04-08 08:25:00,2011-08-21 11:50:00,111,3,1474.06,491.3533333333333,804,75,135,2,3,4,234,9,At Risk
14247,2011-03-06 15:21:00,2011-03-06 15:21:00,278,1,136.76999999999998,136.76999999999998,47,19,0,1,1,1,111,3,Lost / Low Value
14248,2011-01-25 14:45:00,2011-01-25 14:45:00,318,1,302.58,302.58,102,8,0,1,1,2,112,4,Lost / Low Value
14250,2011-09-11 13:44:00,2011-12-02 14:30:00,7,3,1904.05,634.6833333333333,1200,111,82,5,3,4,534,12,Potential Loyalists
14251,2011-10-13 12:46:00,2011-12-08 08:32:00,2,5,2879.7,575.9399999999999,1674,78,55,5,4,5,545,14,Champions
14256,2010-12-10 11:44:00,2011-03-24 13:17:00,260,2,969.06,484.53,414,53,104,1,3,4,134,8,At Risk
14257,2011-01-25 10:49:00,2011-10-06 16:54:00,64,5,3099.7200000000003,619.9440000000001,1682,106,254,3,4,5,345,12,Loyal Customers
14258,2011-01-06 12:18:00,2011-11-30 15:27:00,9,9,12669.98,1407.7755555555555,7100,111,328,5,5,5,555,15,Champions
14259,2011-07-21 10:44:00,2011-07-21 10:44:00,142,1,120.0,120.0,68,5,0,2,1,1,211,4,Lost / Low Value
14261,2011-09-22 10:47:00,2011-10-20 10:04:00,51,2,1163.45,581.725,406,52,27,3,3,4,334,10,Big Spenders
14262,2011-04-13 12:23:00,2011-12-01 14:17:00,8,8,2618.23,327.27875,1645,143,232,5,5,5,555,15,Champions
14264,2011-04-08 12:20:00,2011-07-08 10:20:00,155,2,333.97,166.985,70,17,90,2,3,2,232,7,At Risk
14265,2011-07-14 09:10:00,2011-08-22 13:32:00,109,2,530.1800000000001,265.09000000000003,330,31,39,2,3,3,233,8,At Risk
14267,2011-03-24 11:38:00,2011-06-30 10:09:00,163,3,1516.24,505.41333333333336,530,55,97,2,3,4,234,9,At Risk
14270,2011-01-12 09:33:00,2011-01-12 09:33:00,332,1,492.65,492.65,197,29,0,1,1,3,113,5,Regular Customers
14271,2011-04-28 12:47:00,2011-04-28 12:47:00,226,1,112.32,112.32,88,10,0,1,1,1,111,3,Lost / Low Value
14272,2011-03-30 13:57:00,2011-09-27 10:08:00,74,2,437.96000000000004,218.98000000000002,599,33,180,2,3,2,232,7,At Risk
14273,2011-04-11 13:24:00,2011-10-19 13:20:00,51,4,559.97,139.9925,264,29,190,3,4,3,343,10,Loyal Customers
14276,2011-02-23 09:38:00,2011-09-02 09:45:00,99,3,1119.74,373.24666666666667,744,64,191,2,3,4,234,9,At Risk
14277,2011-05-11 13:20:00,2011-11-24 15:01:00,15,3,4216.2,1405.3999999999999,1984,218,197,4,3,5,435,12,Potential Loyalists
14280,2011-05-27 10:37:00,2011-05-27 10:37:00,197,1,134.04,134.04,52,8,0,1,1,1,111,3,Lost / Low Value
14282,2010-12-07 12:21:00,2011-12-06 17:04:00,3,15,3729.34,248.62266666666667,2668,154,364,5,5,5,555,15,Champions
14284,2011-09-14 13:04:00,2011-11-09 08:11:00,31,2,595.25,297.625,161,32,55,4,3,3,433,10,Potential Loyalists
14285,2011-06-16 12:36:00,2011-11-18 14:50:00,21,4,1910.0100000000002,477.50250000000005,541,27,155,4,4,4,444,12,Champions
14286,2011-04-11 08:16:00,2011-11-16 10:34:00,24,3,4628.75,1542.9166666666667,4338,280,219,4,3,5,435,12,Potential Loyalists
14287,2011-05-25 11:41:00,2011-12-01 13:25:00,8,3,176.63,58.876666666666665,261,9,190,5,3,1,531,9,Potential Loyalists
14288,2011-05-10 13:22:00,2011-05-10 13:22:00,213,1,426.6,426.6,188,16,0,1,1,2,112,4,Lost / Low Value
14289,2011-02-23 12:33:00,2011-12-01 11:44:00,9,6,911.26,151.87666666666667,292,47,280,5,5,3,553,13,Loyal Customers
14290,2010-12-13 10:24:00,2011-11-28 14:02:00,11,5,2314.65,462.93,915,101,350,5,4,5,545,14,Champions
14291,2011-03-09 15:20:00,2011-12-08 10:26:00,2,11,3883.25,353.02272727272725,2749,237,273,5,5,5,555,15,Champions
14292,2011-03-02 08:26:00,2011-12-02 11:50:00,8,9,4871.93,541.3255555555556,1663,100,275,5,5,5,555,15,Champions
14293,2010-12-06 10:18:00,2011-12-06 15:17:00,3,4,1046.56,261.64,709,61,365,5,4,4,544,13,Champions
14295,2011-10-30 15:50:00,2011-10-30 15:50:00,40,1,166.20000000000002,166.20000000000002,84,5,0,3,1,1,311,5,Regular Customers
14297,2011-03-10 08:31:00,2011-11-22 09:06:00,18,4,1305.33,326.3325,865,62,257,4,4,4,444,12,Champions
14298,2010-12-14 12:59:00,2011-12-01 13:12:00,8,44,51527.3,1171.075,58343,1637,352,5,5,5,555,15,Champions
14299,2010-12-09 10:30:00,2011-12-01 16:05:00,8,9,3965.62,440.6244444444444,2149,143,357,5,5,5,555,15,Champions
14300,2011-11-21 08:57:00,2011-11-21 08:57:00,19,1,43.2,43.2,32,3,0,4,1,1,411,6,New Customers
14301,2011-08-14 15:33:00,2011-08-14 15:33:00,117,1,640.14,640.14,606,13,0,2,1,3,213,6,Regular Customers
14304,2011-05-01 11:50:00,2011-05-01 11:50:00,223,1,383.45,383.45,139,17,0,1,1,2,112,4,Lost / Low Value
14305,2011-07-27 14:14:00,2011-09-29 15:29:00,71,3,1858.96,619.6533333333333,1089,105,64,3,3,4,334,10,Big Spenders
14306,2011-09-15 10:31:00,2011-10-19 13:23:00,51,2,2093.32,1046.66,1075,33,34,3,3,5,335,11,Big Spenders
14307,2010-12-01 11:41:00,2011-09-12 09:38:00,89,6,2995.7200000000003,499.2866666666667,2058,180,284,2,5,5,255,12,At Risk High Value
14309,2010-12-16 13:05:00,2011-12-01 13:33:00,8,9,2352.53,261.39222222222224,1633,117,350,5,5,5,555,15,Champions
14311,2011-04-11 10:14:00,2011-04-11 10:14:00,243,1,310.26,310.26,146,20,0,1,1,2,112,4,Lost / Low Value
14312,2011-01-06 16:35:00,2011-10-24 09:46:00,47,6,1611.5900000000001,268.59833333333336,1012,87,290,3,5,4,354,12,Loyal Customers
14314,2011-08-25 10:39:00,2011-08-25 10:39:00,107,1,120.0,120.0,296,8,0,2,1,1,211,4,Lost / Low Value
14315,2011-03-18 12:59:00,2011-10-26 12:06:00,45,6,2481.13,413.5216666666667,1021,101,221,3,5,5,355,13,Loyal Customers
14317,2011-10-06 10:44:00,2011-10-06 10:44:00,65,1,508.58,508.58,255,24,0,3,1,3,313,7,Regular Customers
14320,2011-01-11 09:12:00,2011-05-17 09:24:00,207,2,477.78999999999996,238.89499999999998,325,31,126,1,3,2,132,6,At Risk
14321,2011-01-10 11:35:00,2011-11-29 09:47:00,11,5,1530.75,306.15,2406,123,322,5,4,4,544,13,Champions
14323,2011-04-15 11:44:00,2011-08-17 11:37:00,115,2,605.06,302.53,350,36,123,2,3,3,233,8,At Risk
14326,2011-04-11 15:04:00,2011-04-11 15:04:00,242,1,183.85,183.85,103,8,0,1,1,1,111,3,Lost / Low Value
14327,2011-06-29 13:58:00,2011-06-29 13:58:00,163,1,311.65,311.65,139,12,0,2,1,2,212,5,Lost / Low Value
14329,2011-01-14 13:42:00,2011-11-22 15:50:00,17,7,5014.84,716.4057142857143,3095,258,312,4,5,5,455,14,Champions
14331,2011-07-27 15:14:00,2011-08-07 13:17:00,124,2,462.66,231.33,252,28,10,2,3,2,232,7,At Risk
14332,2011-07-15 10:33:00,2011-11-17 11:54:00,23,3,866.3100000000001,288.77000000000004,481,24,125,4,3,3,433,10,Potential Loyalists
14333,2011-10-03 10:38:00,2011-10-03 10:38:00,68,1,415.2,415.2,58,15,0,3,1,2,312,6,Regular Customers
14334,2010-12-16 17:37:00,2011-11-23 10:01:00,17,8,2552.21,319.02625,1731,162,341,4,5,5,455,14,Champions
14335,2011-09-04 13:07:00,2011-11-23 13:41:00,16,2,468.26,234.13,379,59,80,4,3,2,432,9,Potential Loyalists
14336,2011-03-08 16:48:00,2011-11-23 11:40:00,17,4,1614.91,403.7275,1759,90,259,4,4,4,444,12,Champions
14338,2011-05-27 13:30:00,2011-07-01 14:08:00,161,2,588.22,294.11,335,31,35,2,3,3,233,8,At Risk
14339,2011-04-11 11:06:00,2011-04-11 11:06:00,243,1,309.52,309.52,168,14,0,1,1,2,112,4,Lost / Low Value
14340,2011-05-05 09:44:00,2011-05-05 09:44:00,219,1,134.7,134.7,58,6,0,1,1,1,111,3,Lost / Low Value
14341,2011-01-25 13:55:00,2011-10-25 15:48:00,45,8,2182.28,272.785,1403,127,273,3,5,5,355,13,Loyal Customers
14342,2011-05-13 13:50:00,2011-11-18 13:21:00,21,4,668.5600000000001,167.14000000000001,347,21,188,4,4,3,443,11,Loyal Customers
14344,2010-12-06 11:58:00,2011-08-04 13:51:00,127,8,889.9300000000001,111.24125000000001,477,70,241,2,5,3,253,10,At Risk
14345,2011-11-01 09:51:00,2011-11-01 09:51:00,39,1,108.98,108.98,50,6,0,3,1,1,311,5,Regular Customers
14346,2011-02-15 13:52:00,2011-08-11 09:47:00,121,2,1021.5799999999999,510.78999999999996,605,60,176,2,3,4,234,9,At Risk
14348,2011-03-24 16:23:00,2011-03-24 16:23:00,260,1,409.57,409.57,183,18,0,1,1,2,112,4,Lost / Low Value
14349,2011-11-29 15:39:00,2011-11-29 15:39:00,10,1,133.5,133.5,86,31,0,5,1,1,511,7,New Customers
14350,2011-03-10 14:14:00,2011-03-10 14:14:00,274,1,282.93,282.93,183,18,0,1,1,2,112,4,Lost / Low Value
14351,2011-06-28 11:56:00,2011-06-28 11:56:00,165,1,51.0,51.0,12,1,0,2,1,1,211,4,Lost / Low Value
14352,2011-03-11 14:58:00,2011-07-05 15:41:00,157,4,1078.96,269.74,538,45,116,2,4,4,244,10,At Risk High Value
14353,2011-05-08 16:06:00,2011-05-08 16:06:00,215,1,90.6,90.6,64,6,0,1,1,1,111,3,Lost / Low Value
14354,2011-11-09 15:36:00,2011-12-04 11:32:00,6,2,163.62,81.81,210,9,24,5,3,1,531,9,Potential Loyalists
14355,2010-12-09 12:16:00,2010-12-09 12:16:00,366,1,174.4,174.4,92,11,0,1,1,1,111,3,Lost / Low Value
14356,2011-09-19 14:43:00,2011-09-21 09:18:00,80,2,701.23,350.615,277,33,1,2,3,3,233,8,At Risk
14357,2011-10-27 16:23:00,2011-10-27 16:23:00,43,1,225.77,225.77,148,39,0,3,1,1,311,5,Regular Customers
14359,2011-09-13 09:03:00,2011-11-20 13:17:00,19,3,912.1800000000001,304.06,371,55,68,4,3,3,433,10,Potential Loyalists
14360,2011-09-06 11:58:00,2011-11-08 09:12:00,32,4,2128.23,532.0575,1151,117,62,4,4,5,445,13,Champions
14362,2011-11-17 15:08:00,2011-11-17 15:08:00,22,1,161.2,161.2,100,37,0,4,1,1,411,6,New Customers
14364,2011-05-12 12:56:00,2011-08-23 11:01:00,109,8,3717.35,464.66875,1967,69,102,2,5,5,255,12,At Risk High Value
14367,2011-03-08 14:12:00,2011-12-01 13:19:00,8,16,9261.52,578.845,4438,520,267,5,5,5,555,15,Champions
14368,2011-01-24 09:52:00,2011-01-24 09:52:00,320,1,155.0,155.0,36,8,0,1,1,1,111,3,Lost / Low Value
14371,2011-02-17 16:35:00,2011-02-17 16:35:00,295,1,100.5,100.5,34,4,0,1,1,1,111,3,Lost / Low Value
14373,2010-12-16 15:40:00,2010-12-16 15:40:00,358,1,76.55,76.55,17,4,0,1,1,1,111,3,Lost / Low Value
14375,2011-06-07 13:44:00,2011-06-07 13:44:00,185,1,257.68,257.68,194,57,0,1,1,2,112,4,Lost / Low Value
14377,2011-03-22 13:38:00,2011-06-01 13:32:00,191,2,617.05,308.525,219,11,70,1,3,3,133,7,At Risk
14379,2011-02-17 15:03:00,2011-10-26 16:43:00,44,2,348.1,174.05,292,44,251,3,3,2,332,8,Regular Customers
14381,2011-10-18 17:10:00,2011-10-18 17:10:00,52,1,202.68,202.68,146,56,0,3,1,1,311,5,Regular Customers
14382,2011-11-13 16:18:00,2011-11-13 16:18:00,26,1,626.0699999999999,626.0699999999999,1237,121,0,4,1,3,413,8,New Customers
14383,2011-06-29 10:18:00,2011-11-01 15:53:00,38,3,1247.69,415.8966666666667,817,59,125,3,3,4,334,10,Big Spenders
14385,2011-11-16 11:55:00,2011-11-30 15:36:00,9,3,202.10999999999999,67.36999999999999,159,14,14,5,3,1,531,9,Potential Loyalists
14386,2011-02-16 09:45:00,2011-02-16 09:45:00,297,1,142.4,142.4,54,7,0,1,1,1,111,3,Lost / Low Value
14387,2011-08-22 14:13:00,2011-11-07 12:29:00,33,3,1770.56,590.1866666666666,819,138,76,3,3,4,334,10,Big Spenders
14388,2010-12-02 11:02:00,2011-11-29 13:32:00,10,8,3212.84,401.605,1941,186,362,5,5,5,555,15,Champions
14389,2011-06-02 12:04:00,2011-10-05 15:17:00,65,2,1043.46,521.73,729,45,125,3,3,4,334,10,Big Spenders
14390,2010-12-02 11:57:00,2011-11-29 13:49:00,10,9,4652.82,516.98,2136,281,362,5,5,5,555,15,Champions
14393,2011-05-05 18:16:00,2011-05-05 18:16:00,218,1,67.95,67.95,13,5,0,1,1,1,111,3,Lost / Low Value
14395,2010-12-02 18:15:00,2011-12-07 14:34:00,2,9,3507.71,389.74555555555554,1693,335,369,5,5,5,555,15,Champions
14396,2010-12-03 15:19:00,2011-10-05 16:09:00,65,2,487.99,243.995,225,73,306,3,3,2,332,8,Regular Customers
14397,2011-05-10 12:25:00,2011-12-07 09:22:00,3,19,2612.96,137.52421052631578,1890,87,210,5,5,5,555,15,Champions
14400,2011-07-13 15:50:00,2011-07-13 15:50:00,149,1,574.7,574.7,454,25,0,2,1,3,213,6,Regular Customers
14401,2010-12-15 09:07:00,2011-12-05 13:30:00,4,13,4051.48,311.6523076923077,4507,182,355,5,5,5,555,15,Champions
14403,2011-04-06 14:23:00,2011-08-01 12:57:00,130,4,1475.81,368.9525,519,20,116,2,4,4,244,10,At Risk High Value
14404,2010-12-05 16:00:00,2011-11-06 12:30:00,34,6,1474.32,245.72,839,99,335,3,5,4,354,12,Loyal Customers
14406,2011-08-12 16:54:00,2011-08-12 16:54:00,119,1,156.75,156.75,77,8,0,2,1,1,211,4,Lost / Low Value
14407,2011-03-08 11:59:00,2011-08-24 14:02:00,107,6,2157.73,359.62166666666667,1415,73,169,2,5,5,255,12,At Risk High Value
14408,2011-03-20 14:41:00,2011-11-29 11:41:00,11,7,2606.53,372.3614285714286,1616,104,253,5,5,5,555,15,Champions
14409,2010-12-06 15:03:00,2011-09-29 18:18:00,71,6,2059.4500000000003,343.24166666666673,1230,54,297,3,5,5,355,13,Loyal Customers
14410,2011-02-07 09:36:00,2011-09-08 15:08:00,92,9,1105.07,122.78555555555555,571,186,213,2,5,4,254,11,At Risk High Value
14411,2011-02-02 10:56:00,2011-02-02 10:56:00,311,1,1063.0,1063.0,196,14,0,1,1,4,114,6,Big Spenders
14412,2011-09-28 08:48:00,2011-10-28 10:45:00,43,2,770.03,385.015,786,43,30,3,3,3,333,9,Regular Customers
14413,2010-12-12 13:37:00,2010-12-12 13:37:00,362,1,122.7,122.7,68,22,0,1,1,1,111,3,Lost / Low Value
14414,2010-12-16 11:11:00,2011-09-09 12:09:00,92,7,1496.98,213.8542857142857,2512,97,267,2,5,4,254,11,At Risk High Value
14415,2010-12-14 13:31:00,2011-12-08 14:38:00,1,13,5900.280000000001,453.8676923076924,3011,568,359,5,5,5,555,15,Champions
14416,2011-10-28 15:10:00,2011-11-17 15:22:00,22,2,490.22,245.11,326,14,20,4,3,3,433,10,Potential Loyalists
14418,2011-08-23 17:18:00,2011-12-06 11:39:00,4,3,1937.25,645.75,1711,122,104,5,3,4,534,12,Potential Loyalists
14419,2010-12-10 10:56:00,2011-11-29 11:22:00,11,6,1058.06,176.34333333333333,487,200,354,5,5,4,554,14,Champions
14420,2011-09-01 18:07:00,2011-09-01 18:07:00,99,1,387.52,387.52,334,29,0,2,1,2,212,5,Lost / Low Value
14421,2011-05-12 10:49:00,2011-10-13 13:24:00,57,2,813.11,406.555,365,27,154,3,3,3,333,9,Regular Customers
14422,2011-03-17 17:26:00,2011-12-09 11:26:00,1,6,4263.64,710.6066666666667,2906,222,266,5,5,5,555,15,Champions
14423,2011-05-05 15:12:00,2011-05-05 15:12:00,218,1,265.2,265.2,120,3,0,1,1,2,112,4,Lost / Low Value
14424,2011-11-22 11:48:00,2011-11-22 11:48:00,18,1,322.08,322.08,48,1,0,4,1,2,412,7,New Customers
14426,2011-01-31 09:51:00,2011-11-16 12:25:00,24,10,4481.67,448.16700000000003,2699,224,289,4,5,5,455,14,Champions
14427,2011-10-07 09:10:00,2011-10-20 14:23:00,50,2,363.34000000000003,181.67000000000002,228,17,13,3,3,2,332,8,Regular Customers
14428,2011-01-18 16:39:00,2011-12-02 13:17:00,7,5,1244.83,248.96599999999998,436,131,317,5,4,4,544,13,Champions
14431,2011-02-10 10:40:00,2011-02-10 10:40:00,303,1,470.36,470.36,130,17,0,1,1,2,112,4,Lost / Low Value
14432,2011-09-11 14:09:00,2011-11-30 08:04:00,10,6,2255.51,375.91833333333335,2070,372,79,5,5,5,555,15,Champions
14434,2011-09-28 15:31:00,2011-11-18 08:56:00,22,6,1372.8,228.79999999999998,368,12,50,4,5,4,454,13,Champions
14436,2011-09-02 10:13:00,2011-09-02 10:13:00,99,1,89.06,89.06,129,9,0,2,1,1,211,4,Lost / Low Value
14437,2010-12-09 09:27:00,2010-12-09 09:27:00,366,1,63.0,63.0,60,5,0,1,1,1,111,3,Lost / Low Value
14438,2011-02-06 14:56:00,2011-02-06 14:56:00,306,1,131.9,131.9,82,9,0,1,1,1,111,3,Lost / Low Value
14439,2011-01-24 11:39:00,2011-01-24 11:39:00,320,1,2661.24,2661.24,526,32,0,1,1,5,115,7,Big Spenders
14440,2010-12-09 12:49:00,2011-12-01 15:42:00,8,5,2357.6800000000003,471.53600000000006,588,55,357,5,4,5,545,14,Champions
14441,2011-03-29 12:01:00,2011-12-09 09:07:00,1,4,1712.89,428.2225,446,51,254,5,4,4,544,13,Champions
14442,2011-01-27 09:33:00,2011-05-19 11:36:00,205,2,1589.8200000000002,794.9100000000001,482,63,112,1,3,4,134,8,At Risk
14443,2010-12-06 11:03:00,2011-10-17 10:10:00,54,4,1420.2,355.05,938,93,314,3,4,4,344,11,Loyal Customers
14446,2011-04-07 12:10:00,2011-12-09 11:34:00,1,4,1039.58,259.895,933,265,245,5,4,4,544,13,Champions
14447,2011-03-04 10:49:00,2011-11-21 08:28:00,19,5,1163.23,232.64600000000002,571,70,261,4,4,4,444,12,Champions
14448,2010-12-10 17:26:00,2011-11-30 13:50:00,9,2,375.35,187.675,104,20,354,5,3,2,532,10,Potential Loyalists
14449,2010-12-02 14:09:00,2011-11-21 12:06:00,19,4,907.1,226.775,757,237,353,4,4,3,443,11,Loyal Customers
14450,2011-01-23 11:53:00,2011-06-12 10:46:00,181,3,483.25,161.08333333333334,241,40,139,1,3,2,132,6,At Risk
14451,2011-05-29 12:35:00,2011-10-10 13:38:00,60,2,662.5899999999999,331.29499999999996,389,99,134,3,3,3,333,9,Regular Customers
14452,2011-09-07 11:32:00,2011-11-29 12:06:00,11,2,264.44,132.22,119,58,83,5,3,2,532,10,Potential Loyalists
14453,2011-06-02 14:15:00,2011-06-02 14:15:00,190,1,119.93,119.93,49,22,0,1,1,1,111,3,Lost / Low Value
14456,2011-07-20 13:06:00,2011-12-04 13:59:00,5,9,3062.4,340.26666666666665,2908,921,137,5,5,5,555,15,Champions
14457,2011-02-02 09:39:00,2011-02-02 09:39:00,311,1,113.64,113.64,88,4,0,1,1,1,111,3,Lost / Low Value
14459,2011-07-07 13:35:00,2011-07-07 13:35:00,155,1,1837.92,1837.92,760,37,0,2,1,4,214,7,Big Spenders
14460,2011-02-02 11:55:00,2011-08-21 14:19:00,110,3,434.34,144.78,881,16,200,2,3,2,232,7,At Risk
14461,2011-03-23 12:15:00,2011-07-14 17:11:00,148,3,2103.06,701.02,766,180,113,2,3,5,235,10,At Risk
14462,2011-01-04 12:45:00,2011-10-04 15:55:00,66,11,2004.02,182.18363636363637,964,223,273,3,5,4,354,12,Loyal Customers
14463,2011-05-18 14:42:00,2011-09-02 15:20:00,98,3,529.62,176.54,179,6,107,2,3,3,233,8,At Risk
14465,2011-02-10 12:13:00,2011-04-07 12:38:00,247,3,1058.62,352.8733333333333,405,120,56,1,3,4,134,8,At Risk
14466,2010-12-02 13:36:00,2011-11-10 14:07:00,29,7,2272.4,324.62857142857143,1006,72,343,4,5,5,455,14,Champions
14467,2011-01-31 12:35:00,2011-11-22 12:48:00,18,4,598.76,149.69,278,88,295,4,4,3,443,11,Loyal Customers
14470,2011-02-25 11:56:00,2011-11-28 10:31:00,12,2,461.19,230.595,193,43,275,5,3,2,532,10,Potential Loyalists
14472,2010-12-19 14:03:00,2011-08-28 11:01:00,104,8,1936.8400000000001,242.10500000000002,1160,253,251,2,5,4,254,11,At Risk High Value
14473,2011-03-02 13:56:00,2011-09-26 15:10:00,74,2,234.34000000000003,117.17000000000002,88,7,208,2,3,1,231,6,At Risk
14474,2011-10-24 13:26:00,2011-10-24 13:26:00,46,1,547.66,547.66,140,29,0,3,1,3,313,7,Regular Customers
14475,2011-02-08 10:12:00,2011-09-29 10:46:00,72,3,925.85,308.6166666666667,447,42,233,2,3,3,233,8,At Risk
14476,2011-03-27 15:39:00,2011-03-27 15:39:00,257,1,215.7,215.7,132,17,0,1,1,1,111,3,Lost / Low Value
14477,2011-02-15 15:44:00,2011-11-20 11:11:00,20,4,1309.6,327.4,720,10,277,4,4,4,444,12,Champions
14479,2010-12-09 12:59:00,2011-03-31 09:07:00,254,2,316.25,158.125,117,18,111,1,3,2,132,6,At Risk
14480,2011-11-28 16:35:00,2011-11-28 16:35:00,11,1,279.05,279.05,143,13,0,5,1,2,512,8,New Customers
14481,2011-02-25 13:53:00,2011-06-28 10:38:00,165,2,636.51,318.255,489,30,122,2,3,3,233,8,At Risk
14482,2011-04-14 16:41:00,2011-11-21 13:14:00,18,6,2068.15,344.69166666666666,1646,132,220,4,5,5,455,14,Champions
14483,2011-03-03 10:26:00,2011-03-03 10:26:00,282,1,137.1,137.1,97,9,0,1,1,1,111,3,Lost / Low Value
14484,2011-10-20 14:11:00,2011-10-20 14:11:00,50,1,321.92,321.92,210,14,0,3,1,2,312,6,Regular Customers
14485,2011-11-01 12:25:00,2011-11-01 12:25:00,39,1,165.75,165.75,71,44,0,3,1,1,311,5,Regular Customers
14487,2010-12-06 13:22:00,2011-11-13 12:17:00,27,6,1196.3300000000002,199.38833333333335,735,134,341,4,5,4,454,13,Champions
14488,2011-10-03 09:30:00,2011-10-03 09:30:00,68,1,1064.28,1064.28,799,46,0,3,1,4,314,8,Big Spenders
14489,2011-05-16 14:51:00,2011-05-16 14:51:00,207,1,463.38,463.38,299,30,0,1,1,2,112,4,Lost / Low Value
14491,2010-12-02 12:10:00,2011-06-17 15:22:00,175,2,340.93,170.465,139,17,197,2,3,2,232,7,At Risk
14493,2011-07-07 16:59:00,2011-12-02 16:14:00,7,5,2383.24,476.64799999999997,1285,120,147,5,4,5,545,14,Champions
14494,2011-11-14 09:21:00,2011-11-14 09:21:00,26,1,139.56,139.56,92,7,0,4,1,1,411,6,New Customers
14495,2011-08-10 14:13:00,2011-10-20 12:28:00,51,2,123.80000000000001,61.900000000000006,62,6,70,3,3,1,331,7,Regular Customers
14496,2010-12-01 15:35:00,2011-02-01 09:01:00,312,2,538.8100000000001,269.40500000000003,159,19,61,1,3,3,133,7,At Risk
14497,2011-02-03 17:01:00,2011-02-03 17:01:00,309,1,475.37,475.37,235,29,0,1,1,2,112,4,Lost / Low Value
14498,2010-12-13 11:29:00,2011-10-28 12:09:00,43,5,1957.32,391.464,1098,192,319,3,4,4,344,11,Loyal Customers
14499,2011-03-06 11:55:00,2011-11-13 13:01:00,26,3,815.3199999999999,271.7733333333333,501,182,252,4,3,3,433,10,Potential Loyalists
